Data downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2024 10 11 08 52 00 000   14.49    -4.70   -18.77  -694.40    -83.80     59.40    3.83     58557.0
 2024 10 11 08 53 00 000   14.43    -4.85   -18.71  -693.30    -66.40     48.60    4.43     58748.0
 2024 10 11 08 54 00 000   13.66    -4.61   -19.02  -702.50    -52.00     40.50    4.35     54207.0
 2024 10 11 08 55 00 000   14.26    -3.70   -18.71  -691.60    -75.60     49.90    4.87     59293.0
 2024 10 11 08 56 00 000   14.23    -3.21   -19.02  -708.20    -83.50     47.20    4.76     59304.0
 2024 10 11 08 57 00 000   14.57    -2.48   -18.79  -712.40    -87.10     39.60    4.57     55928.0
 2024 10 11 08 58 00 000   15.28    -1.20   -18.27  -715.60    -86.20     22.90    4.13     54440.0
 2024 10 11 08 59 00 000   15.28    -1.25   -18.09  -715.60    -86.20     22.90    4.13     54440.0
 2024 10 11 09 00 00 000   16.34    -0.78   -16.09  -715.60    -86.20     22.90    4.13     54440.0
 2024 10 11 09 01 00 000   16.23    -0.76   -15.77  -715.60    -86.20     22.90    4.13     54440.0
 2024 10 11 09 02 00 000   14.26    -2.46   -17.81  -718.20    -89.60     56.30    6.23     88284.0
 2024 10 11 09 03 00 000   11.21    -3.53   -19.28  -718.20    -89.60     56.30    6.23     88284.0
 2024 10 11 09 04 00 000   10.95    -3.48   -19.59  -713.90    -86.60     76.60    6.42     86163.0
 2024 10 11 09 05 00 000   12.18    -3.56   -18.73  -713.70    -86.50     77.40    6.43     86079.0
 2024 10 11 09 06 00 000   13.86    -2.81   -17.67  -708.80    -84.80     81.20    7.28     71635.0
 2024 10 11 09 07 00 000   13.33    -3.21   -18.04  -708.80    -84.50     81.00    7.23     72991.0
 2024 10 11 09 08 00 000   12.81    -3.42   -18.43  -709.00    -83.30     80.10    7.06     77930.0
 2024 10 11 09 09 00 000   12.16    -3.70   -18.60  -709.00    -83.30     80.10    7.06     77930.0
 2024 10 11 09 10 00 000   12.05    -3.69   -18.63  -709.00    -83.30     80.10    7.06     77930.0
 2024 10 11 09 11 00 000   11.96    -3.74   -19.08  -702.10    -87.70     84.80    7.19     72680.0
 2024 10 11 09 12 00 000   11.45    -3.89   -19.04  -702.10    -87.70     84.80    7.19     72680.0
 2024 10 11 09 13 00 000   10.67    -3.54   -19.52  -702.10    -87.70     84.80    7.19     72680.0
 2024 10 11 09 14 00 000   10.72    -3.28   -19.87  -693.60    -83.20     92.30    7.44     98062.0
 2024 10 11 09 15 00 000   10.52    -3.06   -20.17  -693.60    -83.20     92.30    7.44     98062.0
 2024 10 11 09 16 00 000    9.70    -2.84   -20.50  -688.90    -94.50     79.80    7.29     67734.0
 2024 10 11 09 17 00 000    8.49    -2.67   -20.58  -688.50    -94.20     79.90    7.27     69397.0
 2024 10 11 09 18 00 000    7.79    -2.83   -20.79  -678.00    -86.30     81.80    6.81    108406.0
 2024 10 11 09 19 00 000    7.30    -2.98   -20.89  -673.30    -84.80     88.20    6.67    104888.0
 2024 10 11 09 20 00 000    7.68    -3.24   -20.67  -670.30    -83.90     92.40    6.57    102595.0
 2024 10 11 09 21 00 000    8.09    -2.68   -20.62  -675.20    -79.90     90.90    6.48     83694.0
 2024 10 11 09 22 00 000    8.28    -2.93   -20.49  -675.20    -79.90     90.90    6.48     83542.0
 2024 10 11 09 23 00 000    7.84    -2.38   -20.64  -672.40    -81.80     93.10    6.84     81354.0
 2024 10 11 09 24 00 000    7.05    -2.47   -20.98  -672.40    -81.80     93.10    6.84     81354.0
 2024 10 11 09 25 00 000    7.75    -2.37   -20.60  -672.40    -81.80     93.10    6.84     81354.0
 2024 10 11 09 26 00 000    7.97    -2.00   -20.61  -667.80    -83.20     94.20    7.03     87408.0
 2024 10 11 09 27 00 000    8.90    -2.06   -20.24  -667.80    -83.20     94.20    7.03     87408.0
 2024 10 11 09 28 00 000    8.87    -1.95   -20.37  -667.80    -83.20     94.20    7.03     87408.0
 2024 10 11 09 29 00 000    7.85    -1.92   -20.68  -649.10    -97.00    122.90    6.11     53835.0
 2024 10 11 09 30 00 000    8.51    -2.38   -20.41  -649.10    -97.00    122.90    6.11     53835.0
 2024 10 11 09 31 00 000   10.06    -1.17   -19.66  -658.20    -93.60     98.40    6.23     48420.0
 2024 10 11 09 32 00 000    8.61    -2.16   -19.96  -659.70    -93.00     94.20    6.25     47500.0
 2024 10 11 09 33 00 000    8.14    -2.87   -19.76  -644.90    -85.50    100.60    8.22     97770.0
 2024 10 11 09 34 00 000    7.78    -3.08   -19.82  -644.80    -85.20    100.60    8.26     95985.0
 2024 10 11 09 35 00 000    4.76    -5.74   -18.34  -643.40    -78.90    101.00    9.10     63747.0
 2024 10 11 09 36 00 000    1.93    -7.49   -17.52  -630.00    -60.40    124.60    8.42    109440.0
 2024 10 11 09 37 00 000    2.44    -7.08   -17.45  -628.70    -81.40    130.70   10.45     89522.0
 2024 10 11 09 38 00 000   -0.87    -8.39   -17.40  -617.40    -73.40    122.20   11.43    105532.0
 2024 10 11 09 39 00 000    1.64    -8.18   -16.99  -612.60    -61.40    113.50    9.95    119519.0
 2024 10 11 09 40 00 000   13.76    -3.42   -15.08  -630.80    -64.20    105.50    8.88    108720.0
 2024 10 11 09 41 00 000   16.68     4.79    -9.35  -680.70    -71.50     80.90    6.54     91502.0
 2024 10 11 09 42 00 000   18.20     4.37   -10.68  -680.70    -71.50     80.90    6.54     91502.0
 2024 10 11 09 43 00 000   20.16     0.71    -8.26  -707.20    -86.80     47.90    7.61     60062.0
 2024 10 11 09 44 00 000   21.38     3.19    -2.94  -709.80    -74.60     28.20    7.89     54013.0
 2024 10 11 09 45 00 000   21.61     3.08    -1.98  -709.40    -59.10      5.10    8.48     49799.0
 2024 10 11 09 46 00 000   21.93     4.04    -0.71  -709.00    -51.30      5.40    8.98     57266.0
 2024 10 11 09 47 00 000   21.56     4.03    -2.15  -709.00    -51.30      5.40    8.98     57281.0
 2024 10 11 09 48 00 000   21.29     5.40    -4.34  -709.00    -51.30      5.40    8.98     57281.0
 2024 10 11 09 49 00 000   20.69     6.43    -3.71  -695.50    -77.30      1.60    8.09     55325.0
 2024 10 11 09 50 00 000   20.06     6.59    -4.12  -695.50    -77.30      1.60    8.09     55325.0
 2024 10 11 09 51 00 000   19.58     6.35    -6.37  -691.90    -78.70     11.10    7.98     63129.0
 2024 10 11 09 52 00 000   20.27     5.60    -3.04  -691.30    -79.00     12.70    7.96     64466.0
 2024 10 11 09 53 00 000   20.40     6.13    -0.37  -693.20    -70.00    -12.10    8.24     50986.0
 2024 10 11 09 54 00 000   20.20     7.30     0.54  -693.20    -70.00    -12.10    8.24     50986.0
 2024 10 11 09 55 00 000   20.02     7.20     0.46  -693.00    -75.10    -16.70    7.48     65088.0
 2024 10 11 09 56 00 000   19.83     6.87     1.08  -693.00    -75.10    -16.70    7.48     65088.0
 2024 10 11 09 57 00 000   19.02     5.59     3.00  -692.30    -76.60    -20.00    7.29     61296.0
 2024 10 11 09 58 00 000   19.41     4.75     5.46  -684.70    -56.40    -32.10    7.66     60211.0
 2024 10 11 09 59 00 000   19.51     5.44     4.98  -676.10    -33.30    -46.00    8.10     58969.0
 2024 10 11 10 00 00 000   19.49     6.17     2.86  -676.10    -33.30    -46.00    8.10     58969.0
 2024 10 11 10 01 00 000   19.13     6.48     3.43  -679.90    -54.60    -48.30    6.20     64771.0
 2024 10 11 10 02 00 000   18.64     5.74     2.58  -679.90    -54.60    -48.30    6.20     64771.0
 2024 10 11 10 03 00 000   18.80     7.01    -5.34  -738.70    -49.80    -64.00    9.61     58216.0
 2024 10 11 10 04 00 000   18.97     6.70    -5.88  -740.00    -49.70    -64.40    9.69     58066.0
 2024 10 11 10 05 00 000   18.65     7.32    -4.73  -741.40    -53.80    -57.70   10.11     54414.0
 2024 10 11 10 06 00 000   18.10    10.37    -2.15  -741.40    -53.80    -57.70   10.11     54414.0
 2024 10 11 10 07 00 000   18.83     7.83    -4.93  -741.40    -53.80    -57.70   10.11     54414.0
 2024 10 11 10 08 00 000   19.14     8.55    -3.84  -728.20    -69.90    -62.70   11.64     64376.0
 2024 10 11 10 09 00 000   18.92     7.79    -4.26  -728.20    -69.90    -62.70   11.64     64376.0
 2024 10 11 10 10 00 000   18.60     6.72    -4.32  -727.80    -71.00    -62.60   11.26     65923.0
 2024 10 11 10 11 00 000   17.64     8.83    -5.69  -726.70    -74.30    -62.30   10.10     70598.0
 2024 10 11 10 12 00 000   17.27     9.37    -6.59  -726.30    -74.30    -60.90   10.39     63484.0
 2024 10 11 10 13 00 000   17.98     9.22    -6.78  -725.90    -74.30    -59.70   10.65     57244.0
 2024 10 11 10 14 00 000   18.35     7.84    -5.37  -730.40    -75.90    -60.40   10.12     58490.0
 2024 10 11 10 15 00 000   19.92     6.29    -2.29  -732.80    -71.50    -57.80    9.96     74915.0
 2024 10 11 10 16 00 000   20.01     6.54    -1.95  -736.60    -64.40    -53.50    9.71    101651.0
 2024 10 11 10 17 00 000   20.46     6.07    -2.18  -727.40    -70.50    -54.70    9.95     73816.0
 2024 10 11 10 18 00 000   20.58     6.11    -2.68  -727.40    -70.50    -54.70    9.95     73816.0
 2024 10 11 10 19 00 000   20.81     6.09    -3.52  -727.20    -76.70    -49.90   10.41     69486.0
 2024 10 11 10 20 00 000   20.73     5.48    -3.58  -727.20    -76.70    -49.90   10.41     69486.0
 2024 10 11 10 21 00 000   20.73     6.50    -4.40  -723.80    -78.40    -50.90   11.41     74517.0
 2024 10 11 10 22 00 000   20.93     5.84    -4.14  -723.50    -78.50    -51.00   11.49     74919.0
 2024 10 11 10 23 00 000   21.27     5.56    -3.71  -732.60    -78.10    -69.00   10.32     73053.0
 2024 10 11 10 24 00 000   21.03     6.16    -3.53  -735.90    -78.00    -75.50    9.90     72386.0
 2024 10 11 10 25 00 000   20.71     7.16    -3.86  -727.90    -82.00    -55.80    9.49     68569.0
 2024 10 11 10 26 00 000   20.57     8.27    -3.78  -726.60    -82.10    -53.00    9.47     68035.0
 2024 10 11 10 27 00 000   20.13     9.04    -3.91  -720.20    -79.00    -41.50    9.67     66004.0
 2024 10 11 10 28 00 000   20.22     8.38    -3.39  -720.20    -79.00    -41.50    9.67     66004.0
 2024 10 11 10 29 00 000   20.22     6.88    -2.99  -720.90    -82.40    -50.70   10.56     69527.0
 2024 10 11 10 30 00 000   20.24     5.83    -3.54  -723.50    -76.60    -45.20   10.38     68464.0
 2024 10 11 10 31 00 000   20.72     6.29    -3.74  -725.10    -73.00    -41.80   10.27     67815.0
 2024 10 11 10 32 00 000   19.89     6.60    -4.12  -723.30    -84.10    -45.20   10.54     65009.0
 2024 10 11 10 33 00 000   19.96     7.03    -4.73  -723.30    -84.10    -45.20   10.54     65009.0
 2024 10 11 10 34 00 000   19.89     7.68    -5.45  -716.50    -87.00    -33.50    9.49     84489.0
 2024 10 11 10 35 00 000   21.38     5.34    -5.18  -716.50    -87.00    -33.50    9.49     84489.0
 2024 10 11 10 36 00 000   21.41     3.35    -4.04  -716.60    -87.10    -33.70    9.50     84212.0
 2024 10 11 10 37 00 000   14.64    -1.40    -0.62  -731.20    -56.30    -33.50    7.67     48882.0
 2024 10 11 10 38 00 000   13.75    -1.15    -0.84  -736.00    -42.80    -30.50    6.73     39733.0
 2024 10 11 10 39 00 000   13.83    -0.91    -0.94  -749.70    -16.30    -27.10    4.20     24858.0
 2024 10 11 10 40 00 000   16.87     2.42    -3.79  -731.60    -57.50    -30.50    7.26     41592.0
 2024 10 11 10 41 00 000   16.94     2.92    -4.36  -720.70    -74.70    -19.90    8.02     48810.0
 2024 10 11 10 42 00 000   12.25    -3.24     0.67  -716.70   -107.00    -19.60    8.02     65452.0
 2024 10 11 10 43 00 000   12.24    -3.54     0.05  -745.20    -19.60    -24.80    4.87     20751.0
 2024 10 11 10 44 00 000   12.25    -3.27    -0.23  -744.20    -21.50    -29.50    4.03     21489.0
 2024 10 11 10 45 00 000   11.88    -2.99    -0.01  -744.10    -21.60    -29.80    3.97     21543.0
 2024 10 11 10 46 00 000   11.50    -3.15     0.24  -744.10    -21.60    -29.80    3.97     21543.0
 2024 10 11 10 47 00 000   11.45    -3.12     0.66  -752.10    -16.80    -29.40    7.16     22210.0
 2024 10 11 10 48 00 000   11.30    -3.69     1.23  -752.10    -16.80    -29.40    7.16     22210.0
 2024 10 11 10 49 00 000   11.23    -3.39     0.97  -752.80    -17.90    -27.70    7.22     22026.0
 2024 10 11 10 50 00 000   11.07    -3.61     1.19  -752.90    -18.10    -27.50    7.23     22002.0
 2024 10 11 10 51 00 000   11.07    -3.20     0.68  -753.70    -20.70    -32.40    7.46     22864.0
 2024 10 11 10 52 00 000   11.07    -3.06     0.50  -753.70    -20.60    -32.40    7.45     22878.0
 2024 10 11 10 53 00 000   11.01    -3.11     0.16  -753.30    -16.40    -29.70    6.68     23718.0
 2024 10 11 10 54 00 000   11.02    -3.25     0.66  -753.10    -17.40    -29.40    6.80     23637.0
 2024 10 11 10 55 00 000   10.94    -3.60     0.87  -752.40    -21.70    -28.00    7.36     23289.0
 2024 10 11 10 56 00 000   10.83    -3.71     0.83  -752.80    -20.10    -29.90    6.65     24713.0
 2024 10 11 10 57 00 000   10.85    -3.69     0.64  -753.00    -19.30    -30.80    6.30     25400.0
 2024 10 11 10 58 00 000   10.90    -3.64     0.55  -752.30    -20.40    -31.40    6.24     23470.0
 2024 10 11 10 59 00 000   11.01    -3.30     0.18  -752.20    -20.30    -31.30    6.24     23382.0
 2024 10 11 11 00 00 000   10.91    -3.19     0.27  -750.00    -15.10    -27.80    6.26     21664.0
 2024 10 11 11 01 00 000   10.72    -3.23     0.68  -748.00     -2.50    -20.50    6.39     21437.0
 2024 10 11 11 02 00 000   10.77    -3.16     0.61  -747.70     -0.70    -19.50    6.41     21406.0
 2024 10 11 11 03 00 000   10.77    -2.99     0.51  -747.70     -0.70    -19.50    6.41     21406.0
 2024 10 11 11 04 00 000   10.83    -2.83     0.56  -747.70     -0.70    -19.50    6.41     21406.0
 2024 10 11 11 05 00 000   10.82    -2.81     0.70  -751.50    -19.60    -28.90    5.55     29309.0
 2024 10 11 11 06 00 000   10.95    -2.63     0.66  -751.50    -19.30    -28.80    5.54     28911.0
 2024 10 11 11 07 00 000   10.85    -2.47     0.76  -749.50     -4.20    -22.20    5.58     22516.0
 2024 10 11 11 08 00 000   10.83    -2.27     1.08  -747.70      3.00    -17.50    5.77     22289.0
 2024 10 11 11 09 00 000   10.84    -2.21     1.13  -745.60     10.70    -11.60    6.02     22094.0
 2024 10 11 11 10 00 000   10.83    -2.20     1.25  -747.40      5.70    -16.70    6.32     21920.0
 2024 10 11 11 11 00 000   10.82    -1.93     1.27  -748.50      2.70    -19.70    6.51     21818.0
 2024 10 11 11 12 00 000   10.80    -2.31     1.48  -748.20      1.70    -18.50    6.75     22251.0
 2024 10 11 11 13 00 000   10.87    -2.47     1.37  -748.10      1.20    -17.80    6.87     22489.0
 2024 10 11 11 14 00 000   10.84    -2.70     1.34  -747.50      1.70    -18.90    6.18     20908.0
 2024 10 11 11 15 00 000   10.87    -2.37     2.15  -747.50      1.70    -18.80    6.17     20860.0
 2024 10 11 11 16 00 000   11.27    -1.96     1.08  -747.50      2.10    -15.30    6.40     19385.0
 2024 10 11 11 17 00 000   11.37    -1.46     0.72  -747.50      2.60    -16.30    6.27     19638.0
 2024 10 11 11 18 00 000   11.23    -0.89     0.30  -747.60      3.70    -18.80    5.96     20261.0
 2024 10 11 11 19 00 000   11.11    -1.29     1.19  -747.60      3.70    -18.80    5.96     20261.0
 2024 10 11 11 20 00 000   11.00    -1.51     1.57  -747.60      3.70    -18.80    5.96     20261.0
 2024 10 11 11 21 00 000   10.95    -1.70     0.72  -739.30    -14.80    -29.40    5.48     32479.0
 2024 10 11 11 22 00 000   10.65     0.44     3.42  -739.90    -14.90    -24.40    5.45     32283.0
 2024 10 11 11 23 00 000   10.05     1.36     4.40  -744.40    -15.80     14.40    5.21     30764.0
 2024 10 11 11 24 00 000    9.95     1.04     4.73  -744.40    -15.80     14.40    5.21     30764.0
 2024 10 11 11 25 00 000    9.83     0.90     4.88  -749.90    -36.30     -1.20    4.81     34241.0
 2024 10 11 11 26 00 000   10.02     0.76     4.32  -746.10    -24.80      3.30    4.83     36549.0
 2024 10 11 11 27 00 000    9.63     1.24     5.21  -746.80     -1.30      2.50    4.71     31373.0
 2024 10 11 11 28 00 000    9.62     1.65     4.78  -750.10      6.20      4.10    4.79     27561.0
 2024 10 11 11 29 00 000   11.06     1.07     0.89  -752.50      6.30     14.10    5.15     28253.0
 2024 10 11 11 30 00 000   11.15     0.92     1.51  -752.50      6.30     14.10    5.15     28253.0
 2024 10 11 11 31 00 000   11.18     0.45     1.28  -752.50      6.30     14.10    5.15     28253.0
 2024 10 11 11 32 00 000   11.06     0.70     1.53  -737.30    -15.70     -9.10    6.20     19057.0
 2024 10 11 11 33 00 000   10.12     1.08     3.69  -740.00    -15.70      2.70    6.18     20762.0
 2024 10 11 11 34 00 000   10.19     1.71     3.00  -742.60    -17.60     14.80    6.37     23448.0
 2024 10 11 11 35 00 000   10.04     1.55     3.31  -743.00    -19.00     16.80    6.52     24418.0
 2024 10 11 11 36 00 000   10.33     1.61     2.73  -743.00    -19.00     16.80    6.52     24418.0
 2024 10 11 11 37 00 000   10.50     1.47     3.03  -742.50    -12.70     15.20    5.82     20394.0
 2024 10 11 11 38 00 000   10.69     1.41     2.16  -742.50    -12.70     15.20    5.82     20394.0
 2024 10 11 11 39 00 000   10.90     1.52     1.95  -742.50    -12.70     15.20    5.82     20394.0
 2024 10 11 11 40 00 000   10.94     1.45     1.95  -732.10     -6.30     -9.40    4.06     23694.0
 2024 10 11 11 41 00 000   10.72     1.82     2.38  -733.00     -6.60     -5.30    4.12     22884.0
 2024 10 11 11 42 00 000   10.53     2.19     2.03  -736.20     -7.70      8.50    4.34     20137.0
 2024 10 11 11 43 00 000   10.52     2.22     1.73  -722.10     12.00     -7.40    3.58     18868.0
 2024 10 11 11 44 00 000   10.48     2.36     1.78  -722.10     12.00     -7.40    3.58     18868.0
 2024 10 11 11 45 00 000   10.21     2.65     2.40  -722.10     12.00     -7.40    3.58     18868.0
 2024 10 11 11 46 00 000   10.16     2.79     2.31  -727.40     -5.00    -12.30    3.68     19799.0
 2024 10 11 11 47 00 000   10.15     2.88     1.97  -727.40     -5.00    -12.30    3.68     19799.0
 2024 10 11 11 48 00 000   10.34     2.47     1.89  -725.70     -8.70    -13.90    3.57     18592.0
 2024 10 11 11 49 00 000   10.28     2.57     1.78  -725.90     -8.20    -13.90    3.57     18661.0
 2024 10 11 11 50 00 000   10.12     2.31     2.17  -723.50      3.10     -8.60    4.35     19380.0
 2024 10 11 11 51 00 000    9.97     2.56     2.61  -720.70     12.20     -2.30    5.07     19246.0
 2024 10 11 11 52 00 000    9.84     2.70     2.81  -720.10     13.90      1.50    5.16     17857.0
 2024 10 11 11 53 00 000    9.74     2.77     3.09  -720.10     13.90      1.50    5.16     17857.0
 2024 10 11 11 54 00 000    9.84     2.80     2.80  -722.00      3.20      2.10    5.83     24694.0
 2024 10 11 11 55 00 000    9.83     2.77     2.85  -721.80     13.40      4.70    4.97     19694.0
 2024 10 11 11 56 00 000    9.82     2.77     2.83  -721.70     18.70      6.10    4.52     17076.0
 2024 10 11 11 57 00 000    9.74     2.79     2.98  -719.20     12.90     -1.80    4.34     16712.0
 2024 10 11 11 58 00 000    9.75     2.57     2.98  -719.30     14.40     -1.40    4.45     16942.0
 2024 10 11 11 59 00 000    9.72     2.42     3.18  -719.60     17.10     -0.80    4.68     17361.0
 2024 10 11 12 00 00 000    9.65     2.43     3.23  -719.60     17.10     -0.80    4.68     17361.0
 2024 10 11 12 01 00 000    9.57     2.27     3.26  -719.60     17.10     -0.80    4.68     17361.0
 2024 10 11 12 02 00 000    9.71     2.13     3.17  -723.80     -1.10     -2.40    4.27     19040.0
 2024 10 11 12 03 00 000    9.72     2.41     3.02  -723.80     -0.60     -2.00    4.31     19027.0
 2024 10 11 12 04 00 000    9.78     2.62     2.84  -723.40     10.90      5.80    5.03     18761.0
 2024 10 11 12 05 00 000    9.80     2.60     3.07  -720.10     10.30     -2.30    4.52     18986.0
 2024 10 11 12 06 00 000    9.95     2.72     2.27  -719.70     10.10     -3.40    4.44     19018.0
 2024 10 11 12 07 00 000    9.91     2.62     2.49  -719.70     10.10     -3.40    4.44     19018.0
 2024 10 11 12 08 00 000    9.82     2.53     2.78  -719.70     10.10     -3.40    4.44     19018.0
 2024 10 11 12 09 00 000    9.81     2.38     2.98  -719.70     14.00      1.70    4.53     17443.0
 2024 10 11 12 10 00 000    9.82     2.28     3.16  -719.70     14.00      1.70    4.53     17443.0
 2024 10 11 12 11 00 000    9.68     2.24     3.61  -719.70     14.00      1.70    4.53     17443.0
 2024 10 11 12 12 00 000    9.52     2.17     4.07  -721.20     13.40      1.30    3.92     20084.0
 2024 10 11 12 13 00 000    9.59     2.20     3.92  -721.20     13.40      1.30    3.92     20084.0
 2024 10 11 12 14 00 000    9.53     2.29     3.84  -721.20     13.40      1.30    3.92     20084.0
 2024 10 11 12 15 00 000    9.51     2.27     3.90  -720.50     14.60      3.80    3.36     18911.0
 2024 10 11 12 16 00 000    9.18     3.43     2.50  -722.00     13.00      5.50    3.28     25409.0
 2024 10 11 12 17 00 000    9.09     3.58     2.56  -728.00      6.40     12.00    2.86     51165.0
 2024 10 11 12 18 00 000    9.26     3.42     2.33  -723.30      9.50      2.50    2.27     37846.0
 2024 10 11 12 19 00 000    9.34     3.08     3.04  -722.60      5.10     10.70    3.10     27316.0
 2024 10 11 12 20 00 000    9.27     2.76     3.83  -724.00      1.90     16.00    2.95     30165.0
 2024 10 11 12 21 00 000    9.31     3.19     2.85  -724.00      1.90     16.00    2.95     30165.0
 2024 10 11 12 22 00 000    9.11     3.27     2.02  -724.00      1.90     16.00    2.95     30165.0
 2024 10 11 12 23 00 000    8.97     2.98     2.46  -732.20     -6.10    -13.00    3.12     39402.0
 2024 10 11 12 24 00 000    8.74     3.16     1.38  -736.20     -5.70     -7.40    3.27     40341.0
 2024 10 11 12 25 00 000    9.27     2.99     1.73  -737.50      3.10     -4.00    3.31     42010.0
 2024 10 11 12 26 00 000    7.49     1.18    -3.16  -723.50      6.70     -3.00    2.67     32959.0
 2024 10 11 12 27 00 000    4.87    -1.15    -8.63  -766.80    -16.80     -9.80    3.55     34645.0
 2024 10 11 12 28 00 000    5.21    -0.91    -8.59  -766.80    -16.80     -9.80    3.55     34645.0
 2024 10 11 12 29 00 000    5.09    -0.53    -8.66  -771.90    -24.80     -7.80    3.68     35578.0
 2024 10 11 12 30 00 000    5.49    -0.23    -8.47  -768.90    -19.30     -5.30    3.86     40367.0
 2024 10 11 12 31 00 000    4.25     0.07    -9.25  -767.00    -15.60     -3.60    3.99     43513.0
 2024 10 11 12 32 00 000    4.12    -0.45    -9.38  -775.70    -14.70     -9.60    3.73     40975.0
 2024 10 11 12 33 00 000    4.10    -0.76    -9.38  -773.40    -13.40     -7.60    3.89     39460.0
 2024 10 11 12 34 00 000    5.36    -0.52    -8.59  -771.50    -14.60    -12.90    4.30     43868.0
 2024 10 11 12 35 00 000    6.72    -0.10    -7.47  -763.70    -18.30      1.30    4.40     50113.0
 2024 10 11 12 36 00 000    7.58     1.00    -6.44  -751.90     -7.90      0.70    4.40     44958.0
 2024 10 11 12 37 00 000    8.42     1.31    -5.28  -748.80     -5.30      0.30    4.39     43778.0
 2024 10 11 12 38 00 000    8.36     1.24    -5.59  -743.70    -11.40      8.10    4.13     52045.0
 2024 10 11 12 39 00 000    8.57     0.82    -5.35  -743.70     -5.50      2.20    3.83     51316.0
 2024 10 11 12 40 00 000    8.50     0.12    -5.57  -743.70     -4.00      0.70    3.75     51126.0
 2024 10 11 12 41 00 000    8.44    -0.01    -5.71  -744.30    -14.60      0.20    3.89     54741.0
 2024 10 11 12 42 00 000    8.42     0.33    -5.71  -744.30    -14.60      0.20    3.89     54741.0
 2024 10 11 12 43 00 000    8.62     0.14    -5.35  -741.40    -29.70      8.90    3.62     50321.0
 2024 10 11 12 44 00 000    8.67     0.29    -5.14  -741.60    -23.10      4.90    3.65     55725.0
 2024 10 11 12 45 00 000    8.54     1.04    -5.24  -741.70    -17.30      1.40    3.67     60451.0
 2024 10 11 12 46 00 000    8.69     1.05    -5.00  -742.60    -24.90     -4.10    3.79     56761.0
 2024 10 11 12 47 00 000    8.28     1.07    -5.50  -740.00    -16.80     -6.30    3.81     50960.0
 2024 10 11 12 48 00 000    8.05     0.92    -5.90  -738.50    -11.90     -7.60    3.82     47500.0
 2024 10 11 12 49 00 000    8.10     1.31    -5.71  -744.60     -1.50      0.70    3.83     50670.0
 2024 10 11 12 50 00 000    8.07     1.96    -5.60  -744.60     -1.50      0.70    3.83     50670.0
 2024 10 11 12 51 00 000    8.17     1.86    -5.26  -745.40     -4.50      4.40    3.83     50444.0
 2024 10 11 12 52 00 000    8.59     0.93    -4.95  -745.60     -5.20      5.30    3.83     50390.0
 2024 10 11 12 53 00 000    8.67     1.16    -4.66  -741.60     -8.70      3.90    3.70     57002.0
 2024 10 11 12 54 00 000    8.69    -0.42    -4.80  -742.80     10.30      0.50    3.71     53103.0
 2024 10 11 12 55 00 000    8.73     0.08    -4.78  -743.50     20.10     -1.20    3.72     51091.0
 2024 10 11 12 56 00 000    8.48     0.58    -5.07  -743.50     20.10     -1.20    3.72     51091.0
 2024 10 11 12 57 00 000    8.96     1.10    -4.10  -741.50    -18.70    -11.80    3.66     50286.0
 2024 10 11 12 58 00 000    8.61     1.18    -4.74  -741.50    -18.70    -11.80    3.66     50286.0
 2024 10 11 12 59 00 000    8.30     1.17    -5.14  -740.50    -13.60      5.00    4.05     51849.0
 2024 10 11 13 00 00 000    8.75     0.99    -4.43  -739.10    -12.40      3.40    4.03     50509.0
 2024 10 11 13 01 00 000    9.04     1.27    -3.80  -739.10    -12.40      3.40    4.03     50509.0
 2024 10 11 13 02 00 000    9.04     1.16    -3.90  -739.10    -12.40      3.40    4.03     50509.0
 2024 10 11 13 03 00 000    9.31     1.29    -2.95  -733.40    -25.70     11.40    4.58     47568.0
 2024 10 11 13 04 00 000    9.20     1.64    -3.22  -733.40    -25.70     11.40    4.58     47568.0
 2024 10 11 13 05 00 000    9.16     1.66    -3.44  -735.90    -14.20      6.40    4.45     47599.0
 2024 10 11 13 06 00 000    9.22     2.68    -1.46  -734.30    -16.10     23.70    4.39     55983.0
 2024 10 11 13 07 00 000    8.49     2.07    -4.26  -733.20    -15.00     43.30    4.00     45746.0
 2024 10 11 13 08 00 000    7.53     1.43    -5.88  -744.50    -15.20     -8.80    5.03     57803.0
 2024 10 11 13 09 00 000    8.02     2.53    -4.74  -744.50    -14.20     -8.00    5.02     57769.0
 2024 10 11 13 10 00 000    8.37     4.24    -2.02  -743.90     -2.40      2.30    4.77     57355.0
 2024 10 11 13 11 00 000    9.00     2.60    -2.13  -743.90     -2.40      2.30    4.77     57355.0
 2024 10 11 13 12 00 000    9.35     0.45    -2.86  -729.90    -25.80      5.40    3.72     83452.0
 2024 10 11 13 13 00 000    9.32     0.98    -2.80  -729.90    -25.80      5.40    3.72     83452.0
 2024 10 11 13 14 00 000    9.40     1.34    -2.24  -731.30    -24.40      7.30    3.77     81474.0
 2024 10 11 13 15 00 000    9.15     1.49    -2.98  -732.20    -23.50      8.60    3.81     80160.0
 2024 10 11 13 16 00 000    8.14     1.54    -4.76  -735.00    -13.40      2.30    3.79     69082.0
 2024 10 11 13 17 00 000    6.34     0.19    -7.23  -735.40    -13.20      0.30    4.09     63462.0
